Tipo,Texto,Chave
Relacionado,Será que o @gabigol já fez o pix para o @leopereira_04 pela assistência??,138
Relacionado,Se perder pro cordoba as coisas vao começar a esquentar em as  organizadas não são compradas mais,138
Relacionado,"Michael só quer andar agora de notebook, investidor não é , deve ser pra ficar jogando on-line  , porra!! Porra levar a sério aí KARALHO.",138
Relacionado,Vai lá chamar o Léo Pereba de karolino...,138
Relacionado,Estão indo cheio de moral pro jogo de vida ou morte na Libertadores! Parabéns!!!!,138
Relacionado,"Time sem vergonha, Leo Pereba com medo do atacante do Cruzeiro, como pode um profissional ao invés de parar e ir pra cima do atacante sai correndo na frente, inadmissível isso, no segundo gol, o cara de vosta pra ele, da um chute na perna do cara.",138
Relacionado,Zagueiro buceta esse leo trepa de cu,138
Relacionado,"espero um clima diferente pro jogo de quarta feira, se jogar essa bolinha contra o central cordoba esquece libertadores",138
Relacionado,Vai tomar no cú Léo Pereira,138
Relacionado,"Um bando de cuzão preguiçosos, foram poupados e faz esse jogo mequetrefe, a começar pela merda do Gerson soneca",138
Relacionado,Não tinha um pé de torcedor para da grito nessa cambada de incompetentes.,138
Relacionado,Até sábado era o melhor time do mundo kkkkkk,138
Relacionado,Time de oba oba.,138
Relacionado,Nenhum fdp pra meter real pra esse LP todo jogo agora decisivo faz essa M..,138
Relacionado,Léo Peneira tiktoker podia ficar por lá mesmo,138
Relacionado,Não tem um maluco para perguntar pro Gerson se ele tá achando que é o De Bruyne,138
Relacionado,Que vergonha descansaram na quinta  pra fazer isso no domingo.,138
Relacionado,Cadê a torcida pra da uma pressão!,138
Relacionado,monte de banana chegando !!,138
Relacionado,Vagabundos,138
Relacionado,"FL tá igual usar GPS no RJ,nada confiável, JJ tá na pista",138
Relacionado,"Acho que uns dois três talvez salva aí desse elenco,vai tomar no cú flamengo.Empatar com Vasco,perder para o Cruzeiro e Córdoba é o fim.",138
Relacionado,Que se foda,138
Principal,Atualizando o nosso ranking... Será que teremos novo recorde na 7ª rodada?  #BrasileiraoSuperbet,139
Relacionado,"Goiás tem o serra dourada que comporta 40 mil
Mas joga numa merda de estádio que comporta 10 mil
Time grande precisa de estádio lotado empurrando o time!!!! #jogarnoserradoura",139
Relacionado,"Vamos, LEÃO .",139
Relacionado,COXA ,139
Relacionado,REMO ESSE ANO TEM QUE SUBIR. A TORCIDA MERECE.,139
Relacionado,O colossal clube do Remo,139
Relacionado,REMO,139
Relacionado,COXA DOIDOOO,139
Relacionado,COXA COXA COXA,139
Relacionado,CLUBE DO REMOOOOOOOOOOOO,139
Relacionado,O REMO,139
Relacionado,CORITIBA FOOT BALL CLUB,139
Relacionado,"GREENZAÇO HISTÓRICO @APalpites !!! teu trabalho é diferenciado demais, mt obg",139
Relacionado,Coritiba,139
Relacionado,papao porra,139
Relacionado,Coritiba.,139
Relacionado,Remo,139
Relacionado,"Essa torcida do Leão é foda! E sem ingresso de graça, como é mos jogos do vizinho, heim!",139
Relacionado,Se preparem que no jogo contra o vila é mais um recorde de público,139
Relacionado,"É o fenômeno azul, jamais compare",139
Relacionado,Coxaaaaaa,139
Relacionado,Papão do meu,139
Relacionado,"TÁ PAGO O GREENZAÇOOOO HISTÓRICOOOOOO!

Cravamos ainda no 1º tempo essa odds 34 no El Clásico. R$10 viraram R$340, tudo enviado DE GRAÇA pra vocês.

VAMOOOOOOOOO!!!!!!",139
Relacionado,Leão,139
Relacionado,Remoooooo,139
Relacionado,Remo x Vila vai bater 40k,139
Relacionado,CLUBE DO REMO,139
Relacionado,O time da caverinha tem pacto com o capeta mas não com a torcida,139
Relacionado,Teremos sim,139
Relacionado,Cooooxa,139
Relacionado,REMO GIGANTE,139
Relacionado,Logo logo os 5 primeiros públicos serão todos do Remo. Pode printar,139
Relacionado,O @ClubeDoRemo é um GIGANTE! Rei do Norte. Fenômeno Azul!!!,139
Relacionado,LEÃO,139
Relacionado,CORITIBA FOOT BALL CLUB!,139
Relacionado,Coxa,139
Relacionado,COXA,139
Relacionado,fanatiCUs estão em outro campeonato?,139
Relacionado,Bora REMO,139
Relacionado,Vamos vamos meu verdão,139
Relacionado,DIA DE REMOOOOOOOOOOO!  Paysandu 17H Mangueirão Belém - PA  #ParazãoBanpará2025  TV Cultura #OReiDaAmazônia  #DiaDeRemo  #RExPA778,139
Relacionado,"TRÊS MOSAICOS E DOIS BANDEIRÕES Os caras da Remoçada ficaram MALUCOS e meteram mais um bandeirão e um novo mosaico aos 33 do 2° tempo.

Se liga como vai funcionar a nova festa da torcida no clássico de mais tarde, na volta da final do Parazão! Torcida A Maior do Norte",139
Relacionado,Conquistem esse título por ele!,139
Relacionado,DIA DE REMOOOOOOOOOOO!  Paysandu 17H Mangueirão              ,139
Relacionado,"É DIA DE REMO!

Mais do que um jogo, é a expressão de um amor que atravessa gerações. O Fenômeno Azul entra em campo novamente para empurrar o @ClubeDoRemo rumo à história.

É dia de paixão, de tradição, de compromisso com a camisa e com nossa gente. Vamos juntos em busca do",139
Principal,Bahia 2x0 Botafogo Luciano Rodriguez Brasileirão Série A | 7ª rodada https:// tus/1918837194774433869/video/1 …,140
Relacionado,Quem foi o animal que chutou na cabeça dele pqp KKKKKKKKKKKK,140
Relacionado,"Questão de tempo para o Bahia começar a ganhar titulos..
Só lembrando que o Grupo City tem experiência em transformar a vida dos clubes.

com a chegada das SAFS a tendência é que a dominância de Palmeiras e Flamengo acabe.",140
Relacionado,Gol mais bizarro do brasileiro até aqui. Mas provavelmente será anulado,140
Relacionado,anulou pra apagar a feiura,140
Relacionado,"Achei estranho o Lucho fazer o gol, mas agora deu pra entender.",140
Relacionado,Bostafogo foi jogado pra merda pelo Textor kkkkkkkkkkkk falou que a temporada começaria depois dos estaduais e já estamos em maio com time só tomando ferro KKKKKKKKK,140
Relacionado,botafogo mamou bonito e o bahia de rogerio ceni vem forte brigar nas cabeças,140
Relacionado,Que mês começa o ano do Botafogo?,140
Relacionado,@Gustavo7341,140
Relacionado,LUCHO GIGANTE,140
Relacionado,apenas um bairro.,140
Relacionado,Que gol feio da poha,140
Relacionado,Hahahahahahahahhahahahahahahahahahhahah,140
Relacionado,Q gol é esse po KKKKKKKKKKK,140
Relacionado,"bairro voltou a normalidade 

E ainda está escondendo as contas kkkkkk",140
Relacionado,Gol anulado...,140
Relacionado,Que gol horroroso,140
Relacionado,Co.o o cara da conta de assistir com uma narração dessa?,140
Relacionado,Que porra de gol foi esse kkkk,140
Relacionado,Krl CUIABANO AHAHAHAHAHAHHA,140
Relacionado,Logo teremos técnico demitido.,140
Relacionado,Foda-se o Bahia mane… mataram o botsfofo hahahahhaha,140
Relacionado,"impressionante como o time do botafogo morreu, ainda mais com renato paiva",140
Principal,"Na sua opinião, o Corinthians ainda é um concorrente para disputar o título do Brasileirão? E o Corinthians? / Meu Timão Apoio: @kto_brasil – Jogue com responsabilidade (+18)",141
Relacionado,"Não, o Corinthians que poderia brigar era aquele das últimas nove rodadas do ano passado, esse Corinthians sem reforçar é no máximo 8 lugar",141
Relacionado,"Infelizmente com esse elenco cansado e milionário, é do décimo primeiro pra baixo.",141
Relacionado,"Ei amo o Corinthians mais agente não tem condições agente só te. No máximo 2 zagueiros bons Tchoca e Gustavo. Já nas laterais agente só tem 2 Laterais que podemos considerar jogadores de footbool. Vou nem falar sobre meias, agente já tá vendo o sofrimento sem o garro.",141
Relacionado,"Não, no momento os concorrentes são Flamengo, Palmeiras e bem mais distante o Inter. Corinthians, se figurar entre os cinco primeiros, terá feito um excelente campeonato.",141
Relacionado,Não,141
Relacionado,Nunca foi. Que papo é esse?!,141
Relacionado,AINDA ? NUNCA FOI PORRRRRAAAAA !!!,141
Principal,MOSTRA A TABELAAAAA  POR FAVORRR TEM CRIANÇA CHORANDO O post mais desejado após a finalização da rodada chegou. Conta nos comentários para o ADM... em que colocação seu time está?  #BrasileirãoSuperbet,142
Relacionado,"Oi amor, você me quer mas eu não te quero.",142
Relacionado,Eu nem disse nada,142
Relacionado,eu tô MALUCA pra te dar unfollow,142
Relacionado,"Sem necessidade, tá?",142
Relacionado,Os 4 primeiro se juntar tudo não tem 5 títulos,142
Relacionado,| vamo vazar dessa série B brevemente.. VAMO CHAPE,142
Relacionado,Se virar a tabela de cabeça pra baixo o paysandu é vice líder,142
Relacionado,Vila nova e goias na serie a seria daora,142
Relacionado,"3° crl, @ArantesRxvxl já tá soltando rojão",142
Relacionado,"Aplique os escudos nas artes sem as estrelinhas em cima, nunca te pedi nada",142
Relacionado,CRB ESTA COM TIMAÇO,142
Relacionado,VILAAAAAAAAAAAAAAAAAA,142
Relacionado,"o que tem de moxé chorando no travesseiro, não tá escrito",142
Relacionado,q campeonato desgraçado,142
Relacionado,3º,142
Relacionado,Faaaaala Adm o meu tá em terceiro a nossa puta que nos vamos estragar hoje tá na vice lanterna,142
Relacionado,Encerrem esse campeonato imediatamente!,142
Relacionado,"Não quero comentar, estou muito triste",142
Relacionado,"Remo e vila na série A do ano que vem, se Deus quiser! 
Saudações azulinas!",142
Relacionado,"Hj em 3,mas vai a 1 no dia 14",142
Relacionado,Segue o líder!,142
Relacionado,Remo,142
Relacionado,Ninguém tira o acesso do tigraum,142
Relacionado,Faltam 33 pontos para o primeiro objetivo,142
Relacionado,aaaa tabela,142
Relacionado,STOP THE COUNT!,142
Relacionado,VIIIIIIIIIIIIIIIIIIILAAAAAAAAAAAAAAAA,142
Relacionado,O FUTEBOL GOIANO RESPIRA,142
Relacionado,Coritiba apesar do bom retrospecto no Serra Dourada tá fodido....um monte de BAGRE e um FOMINHA vão jogar o COXA pra baixo da ZONA DO AGRIÃO da TABELA.,142
Relacionado,CLUBE DO REMO,142
Relacionado,"Athletic frouxo do caraleo, era pro LEÃO AZUL terminar a rodada em segundo.",142
Relacionado,Viiilaaa,142
Relacionado,Segue o Líder porraaaaaa,142
Relacionado,1,142
Relacionado,"Comprei uma camisa do Santos tailandesa 
Olha esses detalhes (Não sou fã do Neymar, mas essa tá massa)",142
Relacionado,"Um feliz dia das mães às mamães azulinas! São gerações, passando de mãe para filhos (as), mostrando o amor pelo Clube do Remo! E hoje, para comemorar este dia tão especial ao lado delas, nada melhor do que estar no Mangueirão mais tarde acompanhando o nosso Leão na grande",142
Relacionado,hoje é dia porra! seja oq Deus quiser.,142
Relacionado,"É DIA DE REMO!

Mais do que um jogo, é a expressão de um amor que atravessa gerações. O Fenômeno Azul entra em campo novamente para empurrar o @ClubeDoRemo rumo à história.

É dia de paixão, de tradição, de compromisso com a camisa e com nossa gente. Vamos juntos em busca do",142
Principal,"olhem para a tabela do Brasileirão 

e me FALEM QUE ESTÁ NA LIDERANÇA 

ME DIGAM QUEM É O LÍDER DESSA PORRA

ME DIGAM",143
Relacionado,Amanhã o Flamengo e o Palmeiras ganha e já era kkkkk,143
Relacionado,@grok quem é o atual líder do brasileirão?,143
Relacionado,"Guarde a vaga para o Maior do Brasil, Cruzeiro, o cabuloso",143
Relacionado,flamengo ganha a partida sua alegria vai embora,143
Relacionado,O Palmeiras,143
Relacionado,@C16Olavo Você faria esse acordo? Braga campeão br?,143
Relacionado,A tabela.. a tabela,143
Relacionado,Redbull Bragantino Quem comece os invejosos abaixo,143
Relacionado,@grok o RB Bragantino vai sustentar essa liderança do Brasileirão até o final do campeonato?,143
Relacionado,caralho que mundo eu tô que o bragantino tá em primeiro pqp,143
Relacionado,Obrigado por ter postado isso central nós adversários agradecemos,143
Relacionado,Cara eu só não reclamo mais de terem mandado o Seabra embora porque nosso técnico agora é bom. Mas foi palhaçada o meu time mandar embora um dos técnicos mais promissores PRA TRAZER O DINIZ,143
Relacionado,CAP também era líder do campeonato na oitava rodada do ano passado. Olha onde tamo agora,143
Relacionado,Flamengo é o líder,143
Relacionado,Todo mundo com 7 jogos esperando a boa kkkk,143
Relacionado,Eu te falo,143
Relacionado,Amanhã o Colossal já vai acabar com essa farra aí,143
Relacionado,Podem salvar aí que esse timeco vai ser rebaixado.,143
Relacionado,Ae se aproveitou da chance,143
Relacionado,vcs literalmente tropeçaram contra um time que vai rebaixar e vão ser passados por palmeiras e flamengo,143
Relacionado,repete,143
Relacionado,Bragantino em busca do título,143
Relacionado,Mirassol,143
Relacionado,O Flamengo é o líder,143
Relacionado,"Hoje é o VARmengo, mas pode ser o Palmeiras. O Bragantino jogou fora dois pontos empatando com a""naba"" do time do Grêmio. Uma prova que esse time não passa de cavalo paraguaio.",143
Relacionado,Palmeiras joga amanhã rlx aproveita hj aí kkkkkk,143
Relacionado,O unico que tem 8 jogos kkkkkkkkkkk,143
Relacionado,Olha de novo aí pra nós. Rapidinho. Hahahhahahaha,143
Relacionado,Sorte de vcs que a defesa do Grêmio é triste.,143
Relacionado,Realidade: fim do ano caindo pra Série B.,143
Relacionado,Ja salvei essa print pra usar la nas últimas rodadas do campeonato,143
Relacionado,Emptou com o Grêmio e tá feliz,143
Relacionado,Eu conto ou vcs contam ( ),143
Relacionado,Segue o líder,143
Relacionado,Flamengo.,143
Relacionado,Flamengo!,143
Relacionado,só até o cru cru passar,143
Relacionado,Jabuti em árvore.,143
Relacionado,no final do ano o bragantino estará na série b,143
Relacionado,O Flamengo,143
Relacionado,não seja por isso,143
Relacionado,... o Flamengo.,143
Relacionado,Flamengo,143
Relacionado,eu quando era criança e minha mãe deixava eu virar a noite acordado e 00:30 eu já tava dormindo,143
Relacionado,Esse aí é o famoso golfinho,143
Relacionado,Gostou dos 3 minutos de felicidade?,143
Relacionado,"sou fã do seabrismo, mas ele vai perder esse trono pro cabuloso",143
Relacionado,"Sinto muito,mas....",143
Relacionado,vou salvar essa foto pra vender no final do ano “vendo foto rara do bragantino na liderança do brasileiro”,143
Relacionado,o flamengo,143
Relacionado,Flamengo kakakakaka,143
Relacionado,"guarda a foto ai, no final do ano, se vende como print rara",143
Relacionado,Pontos cruciais para escapar do rebaixamento,143
Relacionado,"Palmeiras,por pontos perdidos",143
Relacionado,Até o Palmeiras golear o SP amanhã.,143
Relacionado,flamengo tá ganhando,143
Relacionado,"Ano passado foi a mesma coisa, no final tava brigando pelo rebaixamento.
Kkkkkkkkk",143
Relacionado,Tenho até pena do Central da rodada 38,143
Relacionado,O Flamengo KKKKKKKKKKKK,143
Relacionado,o flamengo.,143
Relacionado,quem q é o líder???,143
Relacionado,Calma calabreso,143
Relacionado,rapaz eu acho que é o Bahia,143
Relacionado,"Isso sempre vai me lembrar o vasco,  campeão da terceira rodada do brasileirão e depois rebaixado",143
Relacionado,"ano passado foi igualzinho, vamo ver no que vai dá",143
Relacionado,Não durou né?!,143
Relacionado,"Fui ver agora, tá o Flamengo. Só de ver sua publicação, já sabia que eles tinham ganhado.",143
Relacionado,kk,143
Relacionado,"Calma lá, calabreso",143
Relacionado,é nós central do braga,143
Relacionado,Vaca no telhado. Mesma energia do Botafogo,143
Relacionado,Negócio Eo final né mano,143
Relacionado,Todo ano a msm história mkkkk,143
Relacionado,Alguém conta mesmo?,143
Relacionado,FLAMENGO,143
Relacionado,flamengo,143
Relacionado,"Tá com jogo a mais Zé, espera um pouco",143
Relacionado,Adianta nada se na  rodada 38 vocês vão estar brigando pra não cair,143
Relacionado,Parabéns pela liderança de 2 horas,143
Relacionado,oi,143
Relacionado,o flamengo é o lider dessa porra,143
Relacionado,esquenta marmita,143
Relacionado,"Não vai durar até hj de tarde, rlx adm",143
Relacionado,Calma né. Espera o São Paulo jogar amanhã,143
Relacionado,"Calma vida, flamengo é palmeiras ainda nao jogaram",143
Relacionado,Cade aquela aposta dnv kkkk,143
Relacionado,"No final já sabemos como termina,bragantino brigando pra não cair",143
Relacionado,CRF @Flamengo,143
Relacionado,Flamengo kkkkkk,143
Relacionado,122 salvos e contando,143
Relacionado,Me fala quem é o líder agora?,143
Relacionado,Olha agora aí rs,143
Relacionado,print raro vou salvar,143
Relacionado,"Entendi, mano",143
Relacionado,Eu que te pergunto,143
Relacionado,Agora olha dnv central,143
Relacionado,O xeirinho,143
Relacionado,Flamengo e eu nem olhei,143
